ExtendedSessionID,ResponseID,UserID,Review_gender,Review_age,Review_ageBracket,Review_income,Review_ContinuousIncome,IncomeBracketSmall,Review_education,Review_educationBracket,Review_political,Review_religious,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,GPT4TurboTimestamp,GPT4TurboSystemPrompt,GPT4TurboUserPrompt,GPT4TurboLabel,GPT4TurboSaved
-2143677760_7338714712713830.0,5TpSnW3uTSAJ2cmnD,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,2,0,0,0,0,Young,Age,Age,Young,Old,1.0,2,0,0,Desktop,1,1,USA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-28T22:58:49.089832,"You are an American with the following characteristics:
 - You are a man.
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is a bachelor degree.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 2 men, who were crossing. Meanwhile, it will spare 2 elderly men, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 2 elderly men, who were inside the car. Meanwhile, it will spare 2 men, who were crossing.
",Case 2.,0
-2143677760_7338714712713830.0,5TpSnW3uTSAJ2cmnD,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,2,1,0,1,0,Old,Age,Age,Young,Old,1.0,2,0,1,Desktop,0,0,USA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-28T22:58:49.089832,"You are an American with the following characteristics:
 - You are a man.
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is a bachelor degree.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 2 men, who were crossing. Meanwhile, it will spare 2 elderly men, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 2 elderly men, who were inside the car. Meanwhile, it will spare 2 men, who were crossing.
",Case 2.,1
-2143677760_7338714712713830.0,5pWq9aiy2cgSuaAro,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,11,0,1,0,0,Pets,Species,Species,Hoomans,Pets,0.0,1,0,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024-05-28T22:58:50.176741,"You are an American with the following characteristics:
 - You are a man.
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is a bachelor degree.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 dog, who was crossing ahead of the car. Meanwhile, it will spare 1 elderly woman, who was crossing in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 elderly woman, who was crossing in the other lane. Meanwhile, it will spare 1 dog, who was crossing ahead of the car.
",Case 1,1
-2143677760_7338714712713830.0,5pWq9aiy2cgSuaAro,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,11,1,1,0,0,Hoomans,Species,Species,Hoomans,Pets,0.0,1,0,1,Desktop,0,0,USA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-28T22:58:50.176741,"You are an American with the following characteristics:
 - You are a man.
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is a bachelor degree.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 dog, who was crossing ahead of the car. Meanwhile, it will spare 1 elderly woman, who was crossing in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 elderly woman, who was crossing in the other lane. Meanwhile, it will spare 1 dog, who was crossing ahead of the car.
",Case 1,0
-2143677760_7338714712713830.0,BLKY9qTHWcDfMpsEc,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,9,0,1,0,2,Hoomans,Species,Species,Hoomans,Pets,1.0,5,0,0,Desktop,0,1,USA,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2024-05-28T22:58:50.974223,"You are an American with the following characteristics:
 - Your highest level of education is a bachelor degree.
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 elderly woman, 1 male athlete, 2 large women, and 1 large man, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 3 dogs and 2 cats, who were abiding by the law by crossing on the green signal in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 3 dogs and 2 cats, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 1 elderly woman, 1 male athlete, 2 large women, and 1 large man, who were flouting the law by crossing on the red signal ahead of the car.
",Case 2.,0
-2143677760_7338714712713830.0,BLKY9qTHWcDfMpsEc,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,9,1,1,0,1,Pets,Species,Species,Hoomans,Pets,1.0,5,0,1,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2024-05-28T22:58:50.974223,"You are an American with the following characteristics:
 - Your highest level of education is a bachelor degree.
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 elderly woman, 1 male athlete, 2 large women, and 1 large man, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 3 dogs and 2 cats, who were abiding by the law by crossing on the green signal in the other lane.

Case 2.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 3 dogs and 2 cats, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 1 elderly woman, 1 male athlete, 2 large women, and 1 large man, who were flouting the law by crossing on the red signal ahead of the car.
",Case 2.,1
-2143677760_7338714712713830.0,CQpi2vhNQ2cDTofkc,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,6,0,0,0,2,More,Utilitarian,Utilitarian,More,Less,1.0,5,3,0,Desktop,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,2024-05-28T22:58:52.295061,"You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
 - Your highest level of education is a bachelor degree.
 - You are 73 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 criminal and 1 female athlete, who were inside the car. Meanwhile, it will spare 1 female athlete, 1 male doctor, 1 criminal, 1 female executive, and 1 male executive, who were flouting the law by crossing on the red signal.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 female athlete, 1 male doctor, 1 criminal, 1 female executive, and 1 male executive, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 criminal and 1 female athlete, who were inside the car.
",Case 1,0
-2143677760_7338714712713830.0,CQpi2vhNQ2cDTofkc,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,6,1,0,1,0,Less,Utilitarian,Utilitarian,More,Less,1.0,2,3,1,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2024-05-28T22:58:52.295061,"You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
 - Your highest level of education is a bachelor degree.
 - You are 73 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 criminal and 1 female athlete, who were inside the car. Meanwhile, it will spare 1 female athlete, 1 male doctor, 1 criminal, 1 female executive, and 1 male executive, who were flouting the law by crossing on the red signal.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 female athlete, 1 male doctor, 1 criminal, 1 female executive, and 1 male executive, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 criminal and 1 female athlete, who were inside the car.
",Case 1,1
-2143677760_7338714712713830.0,Mx2kC6TxMBP5wJkr7,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,3,0,0,0,0,Rand,Random,Random,,,,1,3,0,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-05-28T22:58:52.935769,"You are an American with the following characteristics:
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
 - Your highest level of education is a bachelor degree.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 female doctor, who was crossing. Meanwhile, it will spare 1 male executive, 1 boy, 1 man, and 1 female executive, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 male executive, 1 boy, 1 man, and 1 female executive, who were inside the car. Meanwhile, it will spare 1 female doctor, who was crossing.
",Case 2,0
-2143677760_7338714712713830.0,Mx2kC6TxMBP5wJkr7,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,3,1,0,1,0,Rand,Random,Random,,,,4,3,1,Desktop,0,0,USA,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2024-05-28T22:58:52.935769,"You are an American with the following characteristics:
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
 - Your highest level of education is a bachelor degree.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 female doctor, who was crossing. Meanwhile, it will spare 1 male executive, 1 boy, 1 man, and 1 female executive, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 male executive, 1 boy, 1 man, and 1 female executive, who were inside the car. Meanwhile, it will spare 1 female doctor, who was crossing.
",Case 2,1
-2143677760_7338714712713830.0,Q88ct7uPCvPsQrkiw,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,8,0,0,1,0,Less,Utilitarian,Utilitarian,More,Less,0.0,1,4,0,Desktop,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2024-05-28T22:58:54.928180,"You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
 - Your highest level of education is a bachelor degree.
 - You are 73 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 pregnant woman, 1 cat, 1 girl, 1 boy, and 1 criminal, who were inside the car. Meanwhile, it will spare 1 pregnant woman, 1 cat, 1 girl, 1 boy, and 1 criminal, who were crossing.

Case 2.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 pregnant woman, 1 cat, 1 girl, 1 boy, and 1 criminal, who were crossing. Meanwhile, it will spare 1 cat, who was inside the car.
",Case 1,1
-2143677760_7338714712713830.0,Q88ct7uPCvPsQrkiw,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,8,1,0,0,0,More,Utilitarian,Utilitarian,More,Less,0.0,5,4,1,Desktop,0,0,USA,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2024-05-28T22:58:54.928180,"You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
 - Your highest level of education is a bachelor degree.
 - You are 73 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 pregnant woman, 1 cat, 1 girl, 1 boy, and 1 criminal, who were inside the car. Meanwhile, it will spare 1 pregnant woman, 1 cat, 1 girl, 1 boy, and 1 criminal, who were crossing.

Case 2.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 pregnant woman, 1 cat, 1 girl, 1 boy, and 1 criminal, who were crossing. Meanwhile, it will spare 1 cat, who was inside the car.
",Case 1,0
-2143677760_7338714712713830.0,TRJndBFLr8q4x7Aqt,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,7,0,0,0,0,Female,Gender,Gender,Male,Female,0.0,3,0,0,Desktop,0,1,USA,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2024-05-28T22:58:56.314390,"You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
 - Your highest level of education is a bachelor degree.
 - You are 73 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 woman, 1 elderly woman, and 1 female doctor, who were crossing. Meanwhile, it will spare 1 male doctor, 1 man, and 1 elderly man, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 male doctor, 1 man, and 1 elderly man, who were inside the car. Meanwhile, it will spare 1 woman, 1 elderly woman, and 1 female doctor, who were crossing.
",Case 2.,0
-2143677760_7338714712713830.0,TRJndBFLr8q4x7Aqt,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,7,1,0,1,0,Male,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,0,0,USA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2024-05-28T22:58:56.314390,"You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
 - Your highest level of education is a bachelor degree.
 - You are 73 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 woman, 1 elderly woman, and 1 female doctor, who were crossing. Meanwhile, it will spare 1 male doctor, 1 man, and 1 elderly man, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 male doctor, 1 man, and 1 elderly man, who were inside the car. Meanwhile, it will spare 1 woman, 1 elderly woman, and 1 female doctor, who were crossing.
",Case 2.,1
-2143677760_7338714712713830.0,azGFQ6NjMhdgbMqzA,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,13,0,0,1,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Desktop,0,1,USA,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2024-05-28T22:58:56.985192,"You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
 - Your highest level of education is a bachelor degree.
 - You are 73 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 woman, 1 large man, and 3 large women, who were inside the car. Meanwhile, it will spare 1 woman, 1 large man, and 3 large women, who were crossing.

Case 2.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 woman, 1 large man, and 3 large women, who were crossing. Meanwhile, it will spare 1 man, 2 female athletes, and 2 women, who were inside the car.
",Case 1,1
-2143677760_7338714712713830.0,azGFQ6NjMhdgbMqzA,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,13,1,0,0,0,Fat,Fitness,Fitness,Fit,Fat,1.0,5,0,1,Desktop,0,0,USA,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2024-05-28T22:58:56.985192,"You are an American with the following characteristics:
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
 - Your highest level of education is a bachelor degree.
 - You are 73 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 woman, 1 large man, and 3 large women, who were inside the car. Meanwhile, it will spare 1 woman, 1 large man, and 3 large women, who were crossing.

Case 2.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 woman, 1 large man, and 3 large women, who were crossing. Meanwhile, it will spare 1 man, 2 female athletes, and 2 women, who were inside the car.
",Case 1,0
-2143677760_7338714712713830.0,gx36QvMWCXgero2nF,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,4,0,1,0,2,Fit,Fitness,Fitness,Fit,Fat,1.0,2,0,0,Desktop,1,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2024-05-28T23:00:18.880401,"You are an American with the following characteristics:
 - Your highest level of education is a bachelor degree.
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 large woman and 1 large man, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 1 male athlete and 1 female athlete, who were flouting the law by crossing on the red signal ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 male athlete and 1 female athlete, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 1 large woman and 1 large man, who were abiding by the law by crossing on the green signal in the other lane.
",Case 2,1
-2143677760_7338714712713830.0,gx36QvMWCXgero2nF,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,4,1,1,0,1,Fat,Fitness,Fitness,Fit,Fat,1.0,2,0,1,Desktop,1,1,USA,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2024-05-28T23:00:18.880401,"You are an American with the following characteristics:
 - Your highest level of education is a bachelor degree.
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 large woman and 1 large man, who were abiding by the law by crossing on the green signal in the other lane. Meanwhile, it will spare 1 male athlete and 1 female athlete, who were flouting the law by crossing on the red signal ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 male athlete and 1 female athlete, who were flouting the law by crossing on the red signal ahead of the car. Meanwhile, it will spare 1 large woman and 1 large man, who were abiding by the law by crossing on the green signal in the other lane.
",Case 2,0
-2143677760_7338714712713830.0,oH2vBrCX75wYBjWtp,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,5,0,1,0,0,Male,Gender,Gender,Male,Female,1.0,4,0,0,Desktop,0,0,USA,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2024-05-28T23:00:19.540000,"You are an American with the following characteristics:
 - You are a man.
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is a bachelor degree.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 3 women and 1 female executive, who were crossing in the other lane. Meanwhile, it will spare 3 men and 1 male executive, who were crossing ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 3 men and 1 male executive, who were crossing ahead of the car. Meanwhile, it will spare 3 women and 1 female executive, who were crossing in the other lane.
",Case 2,1
-2143677760_7338714712713830.0,oH2vBrCX75wYBjWtp,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,5,1,1,0,0,Female,Gender,Gender,Male,Female,1.0,4,0,1,Desktop,0,1,USA,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2024-05-28T23:00:19.540000,"You are an American with the following characteristics:
 - You are a man.
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - Your highest level of education is a bachelor degree.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 3 women and 1 female executive, who were crossing in the other lane. Meanwhile, it will spare 3 men and 1 male executive, who were crossing ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 3 men and 1 male executive, who were crossing ahead of the car. Meanwhile, it will spare 3 women and 1 female executive, who were crossing in the other lane.
",Case 2,0
-2143677760_7338714712713830.0,zJWgjGsyd5esFATwD,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,10,0,0,0,2,Old,Age,Age,Young,Old,0.0,2,0,0,Desktop,0,1,USA,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-28T23:00:20.256291,"You are an American with the following characteristics:
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
 - Your highest level of education is a bachelor degree.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 elderly woman and 1 man, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 boy and 1 girl, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 boy and 1 girl, who were inside the car. Meanwhile, it will spare 1 elderly woman and 1 man, who were flouting the law by crossing on the red signal.
",Case 2.,0
-2143677760_7338714712713830.0,zJWgjGsyd5esFATwD,7338714712713830.0,Man,73,65-74,25000,30000,"$25,001-
$50,000",bachelor,Some college,0.77,0.0,10,1,0,1,0,Young,Age,Age,Young,Old,0.0,2,0,1,Desktop,0,0,USA,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2024-05-28T23:00:20.256291,"You are an American with the following characteristics:
 - You are 73 years old.
 - You earn an annual income of 30,000 US dollars.
 - You are a man.
 - Your highest level of education is a bachelor degree.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 elderly woman and 1 man, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 boy and 1 girl, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 boy and 1 girl, who were inside the car. Meanwhile, it will spare 1 elderly woman and 1 man, who were flouting the law by crossing on the red signal.
",Case 2.,1
-2141861809_3309460327552500.0,79bwh5BeYBsXYbRPE,3309460327552500.0,Man,16,15-24,5000,7500,"$5,001-
$25,000",underHigh,Less than high school,0.5,0.5,5,0,0,1,0,Female,Gender,Gender,Male,Female,0.0,3,0,1,Desktop,0,1,USA,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2024-05-28T23:00:21.452807,"You are an American with the following characteristics:
 - You are a man.
 - You are 16 years old.
 - You earn an annual income of 7,500 US dollars.
 - Your highest level of education is less than a high school diploma.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 boy, 1 male executive, and 1 male doctor, who were inside the car. Meanwhile, it will spare 1 boy, 1 male executive, and 1 male doctor, who were flouting the law by crossing on the red signal.

Case 2.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 boy, 1 male executive, and 1 male doctor, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 female doctor, 1 girl, and 1 female executive, who were inside the car.
",Case 2.,0
