ExtendedSessionID,ResponseID,UserID,Review_gender,Review_age,Review_ageBracket,Review_income,Review_ContinuousIncome,IncomeBracketSmall,Review_education,Review_educationBracket,Review_political,Review_religious,ScenarioOrder,Intervention,PedPed,Barrier,CrossingSignal,AttributeLevel,ScenarioTypeStrict,ScenarioType,DefaultChoice,NonDefaultChoice,DefaultChoiceIsOmission,NumberOfCharacters,DiffNumberOFCharacters,Saved,Template,DescriptionShown,LeftHand,UserCountry3,Man,Woman,Pregnant,Stroller,OldMan,OldWoman,Boy,Girl,Homeless,LargeWoman,LargeMan,Criminal,MaleExecutive,FemaleExecutive,FemaleAthlete,MaleAthlete,FemaleDoctor,MaleDoctor,Dog,Cat,gpt4turbo_wp_Timestamp,gpt4turbo_wp_SystemPrompt,gpt4turbo_wp_UserPrompt,gpt4turbo_wp_Persona,gpt4turbo_wp_Label,gpt4turbo_wp_Saved
-2119087884_6059067548210981.0,Dk3iYCjxiMS3WLyhg,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,6,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,5,0,0,Mobile,0,0,USA,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2024-06-03T22:42:53.761215,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of Under $5,000 US dollars.
 - You are a woman.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You are 40 years old.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 man, 1 large man, and 3 large women, who were inside the car. Meanwhile, it will spare 3 women and 2 male athletes, who were crossing.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 3 women and 2 male athletes, who were crossing. Meanwhile, it will spare 1 man, 1 large man, and 3 large women, who were inside the car.
",1,Case 1,1
-2119087884_6059067548210981.0,Dk3iYCjxiMS3WLyhg,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,6,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1.0,5,0,1,Mobile,0,1,USA,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2024-06-03T22:42:53.761215,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of Under $5,000 US dollars.
 - You are a woman.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You are 40 years old.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 man, 1 large man, and 3 large women, who were inside the car. Meanwhile, it will spare 3 women and 2 male athletes, who were crossing.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 3 women and 2 male athletes, who were crossing. Meanwhile, it will spare 1 man, 1 large man, and 3 large women, who were inside the car.
",1,Case 1,0
-2119087884_6059067548210981.0,ECJ8d67rY9LmrhLd5,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,4,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0.0,1,0,0,Mobile,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2024-06-03T22:42:54.782863,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of Under $5,000 US dollars.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You are a woman.
 - You are 40 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 baby, who was inside the car. Meanwhile, it will spare 1 dog, who was crossing.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 dog, who was crossing. Meanwhile, it will spare 1 baby, who was inside the car.
",1,Case 2.,0
-2119087884_6059067548210981.0,ECJ8d67rY9LmrhLd5,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,4,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0.0,1,0,1,Mobile,0,1,USA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:42:54.782863,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of Under $5,000 US dollars.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You are a woman.
 - You are 40 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 baby, who was inside the car. Meanwhile, it will spare 1 dog, who was crossing.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 dog, who was crossing. Meanwhile, it will spare 1 baby, who was inside the car.
",1,Case 2.,1
-2119087884_6059067548210981.0,HnpP3gbMMgT9PvJBv,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,5,0,1,0,0,More,Utilitarian,Utilitarian,More,Less,1.0,5,4,1,Mobile,0,0,USA,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,2024-06-03T22:42:55.330092,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You earn an annual income of Under $5,000 US dollars.
 - Your highest level of education is a high school diploma.
 - You are 40 years old.
 - You are a woman.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 male athlete, who was crossing in the other lane. Meanwhile, it will spare 1 woman, 1 cat, 1 large woman, 1 boy, and 1 male athlete, who were crossing ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 woman, 1 cat, 1 large woman, 1 boy, and 1 male athlete, who were crossing ahead of the car. Meanwhile, it will spare 1 male athlete, who was crossing in the other lane.
",1,Case 1,1
-2119087884_6059067548210981.0,HnpP3gbMMgT9PvJBv,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,5,1,1,0,0,Less,Utilitarian,Utilitarian,More,Less,1.0,1,4,0,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2024-06-03T22:42:55.330092,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You earn an annual income of Under $5,000 US dollars.
 - Your highest level of education is a high school diploma.
 - You are 40 years old.
 - You are a woman.
Consider that pedestrians are crossing a zebra crossing that spans two lanes, divided by an island. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and drive through a pedestrian crossing in the other lane. This will result in the death of 1 male athlete, who was crossing in the other lane. Meanwhile, it will spare 1 woman, 1 cat, 1 large woman, 1 boy, and 1 male athlete, who were crossing ahead of the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 woman, 1 cat, 1 large woman, 1 boy, and 1 male athlete, who were crossing ahead of the car. Meanwhile, it will spare 1 male athlete, who was crossing in the other lane.
",1,Case 1,0
-2119087884_6059067548210981.0,PYgf4WLgD7BbMZeKf,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,2,0,0,1,0,Rand,Random,Random,,,,3,0,0,Mobile,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2024-06-03T22:42:55.989518,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You earn an annual income of Under $5,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - Your highest level of education is a high school diploma.
 - You are a woman.
 - You are 40 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 boy, 1 homeless person, and 1 male athlete, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 male athlete and 2 male executives, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 male athlete and 2 male executives, who were inside the car. Meanwhile, it will spare 1 boy, 1 homeless person, and 1 male athlete, who were flouting the law by crossing on the red signal.
",1,Case 2.,0
-2119087884_6059067548210981.0,PYgf4WLgD7BbMZeKf,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,2,1,0,0,2,Rand,Random,Random,,,,3,0,1,Mobile,0,1,USA,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,2024-06-03T22:42:55.989518,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You earn an annual income of Under $5,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - Your highest level of education is a high school diploma.
 - You are a woman.
 - You are 40 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 boy, 1 homeless person, and 1 male athlete, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 male athlete and 2 male executives, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 1 male athlete and 2 male executives, who were inside the car. Meanwhile, it will spare 1 boy, 1 homeless person, and 1 male athlete, who were flouting the law by crossing on the red signal.
",1,Case 2.,1
-2119087884_6059067548210981.0,SrqvFi6bcSNWPxsYj,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,7,0,0,0,0,Fit,Fitness,Fitness,Fit,Fat,1.0,4,0,0,Mobile,0,1,USA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2024-06-03T22:42:56.980735,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You earn an annual income of Under $5,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - Your highest level of education is a high school diploma.
 - You are a woman.
 - You are 40 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 2 men, 1 male athlete, and 1 female athlete, who were crossing. Meanwhile, it will spare 3 large men and 1 woman, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 3 large men and 1 woman, who were inside the car. Meanwhile, it will spare 2 men, 1 male athlete, and 1 female athlete, who were crossing.
",1,Case 2.,1
-2119087884_6059067548210981.0,SrqvFi6bcSNWPxsYj,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,7,1,0,1,0,Fat,Fitness,Fitness,Fit,Fat,1.0,4,0,1,Mobile,0,0,USA,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2024-06-03T22:42:56.980735,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You earn an annual income of Under $5,000 US dollars.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - Your highest level of education is a high school diploma.
 - You are a woman.
 - You are 40 years old.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 2 men, 1 male athlete, and 1 female athlete, who were crossing. Meanwhile, it will spare 3 large men and 1 woman, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 3 large men and 1 woman, who were inside the car. Meanwhile, it will spare 2 men, 1 male athlete, and 1 female athlete, who were crossing.
",1,Case 2.,0
-2119087884_6059067548210981.0,W5dksaEjBSk396wDc,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,13,0,0,0,0,Pets,Species,Species,Hoomans,Pets,0.0,5,0,0,Mobile,0,0,USA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2024-06-03T22:42:57.700102,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of Under $5,000 US dollars.
 - You are a woman.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You are 40 years old.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 elderly woman, 1 female doctor, 1 large woman, 1 boy, and 1 female athlete, who were inside the car. Meanwhile, it will spare 2 dogs and 3 cats, who were crossing.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 2 dogs and 3 cats, who were crossing. Meanwhile, it will spare 1 elderly woman, 1 female doctor, 1 large woman, 1 boy, and 1 female athlete, who were inside the car.
",1,Case 2.,0
-2119087884_6059067548210981.0,W5dksaEjBSk396wDc,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,13,1,0,1,0,Hoomans,Species,Species,Hoomans,Pets,0.0,5,0,1,Mobile,0,1,USA,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2024-06-03T22:42:57.700102,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of Under $5,000 US dollars.
 - You are a woman.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You are 40 years old.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 elderly woman, 1 female doctor, 1 large woman, 1 boy, and 1 female athlete, who were inside the car. Meanwhile, it will spare 2 dogs and 3 cats, who were crossing.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 2 dogs and 3 cats, who were crossing. Meanwhile, it will spare 1 elderly woman, 1 female doctor, 1 large woman, 1 boy, and 1 female athlete, who were inside the car.
",1,Case 2.,1
-2119087884_6059067548210981.0,W7PMAP7G2GQASidXw,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,10,0,0,0,0,Male,Gender,Gender,Male,Female,1.0,2,0,0,Mobile,0,0,USA,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:42:58.454644,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of Under $5,000 US dollars.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You are a woman.
 - You are 40 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 2 elderly women, who were inside the car. Meanwhile, it will spare 2 elderly men, who were crossing.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 2 elderly men, who were crossing. Meanwhile, it will spare 2 elderly women, who were inside the car.
",1,Case 1.,1
-2119087884_6059067548210981.0,W7PMAP7G2GQASidXw,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,10,1,0,1,0,Female,Gender,Gender,Male,Female,1.0,2,0,1,Mobile,0,1,USA,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:42:58.454644,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of Under $5,000 US dollars.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You are a woman.
 - You are 40 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 2 elderly women, who were inside the car. Meanwhile, it will spare 2 elderly men, who were crossing.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 2 elderly men, who were crossing. Meanwhile, it will spare 2 elderly women, who were inside the car.
",1,Case 1.,0
-2119087884_6059067548210981.0,XiyAL3PpdeYDh4CsC,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,8,0,0,0,0,Old,Age,Age,Young,Old,0.0,4,0,0,Mobile,0,0,USA,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:42:59.286120,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You are a woman.
 - You are 40 years old.
 - You earn an annual income of Under $5,000 US dollars.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 woman, 2 men, and 1 boy, who were inside the car. Meanwhile, it will spare 3 elderly men and 1 elderly woman, who were crossing.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 3 elderly men and 1 elderly woman, who were crossing. Meanwhile, it will spare 1 woman, 2 men, and 1 boy, who were inside the car.
",1,Case 2.,0
-2119087884_6059067548210981.0,XiyAL3PpdeYDh4CsC,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,8,1,0,1,0,Young,Age,Age,Young,Old,0.0,4,0,1,Mobile,0,1,USA,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:42:59.286120,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You are a woman.
 - You are 40 years old.
 - You earn an annual income of Under $5,000 US dollars.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 woman, 2 men, and 1 boy, who were inside the car. Meanwhile, it will spare 3 elderly men and 1 elderly woman, who were crossing.

Case 2.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 3 elderly men and 1 elderly woman, who were crossing. Meanwhile, it will spare 1 woman, 2 men, and 1 boy, who were inside the car.
",1,Case 2.,1
-2119087884_6059067548210981.0,faN4mBpHBd6yjk8jT,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,11,0,0,1,0,Young,Age,Age,Young,Old,1.0,5,0,0,Mobile,0,0,USA,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:43:00.156643,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of Under $5,000 US dollars.
 - You are a woman.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You are 40 years old.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 woman, 2 elderly women, and 2 elderly men, who were crossing. Meanwhile, it will spare 2 men, 2 girls, and 1 woman, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 2 men, 2 girls, and 1 woman, who were inside the car. Meanwhile, it will spare 1 woman, 2 elderly women, and 2 elderly men, who were crossing.
",1,Case 2.,0
-2119087884_6059067548210981.0,faN4mBpHBd6yjk8jT,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,11,1,0,0,0,Old,Age,Age,Young,Old,1.0,5,0,1,Mobile,0,1,USA,0,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024-06-03T22:43:00.156643,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of Under $5,000 US dollars.
 - You are a woman.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
 - You are 40 years old.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will swerve to avoid crashing into a concrete barrier and drive through a pedestrian crossing in the other lane. This will result in the death of 1 woman, 2 elderly women, and 2 elderly men, who were crossing. Meanwhile, it will spare 2 men, 2 girls, and 1 woman, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will continue ahead and crash into a concrete barrier. This will result in the death of 2 men, 2 girls, and 1 woman, who were inside the car. Meanwhile, it will spare 1 woman, 2 elderly women, and 2 elderly men, who were crossing.
",1,Case 2.,1
-2119087884_6059067548210981.0,sjWxd8sjCuhemhr8K,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,3,0,0,0,2,Male,Gender,Gender,Male,Female,1.0,2,0,0,Mobile,0,1,USA,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2024-06-03T22:43:00.836634,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of Under $5,000 US dollars.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You are a woman.
 - You are 40 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 male doctor and 1 large man, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 large woman and 1 female doctor, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 large woman and 1 female doctor, who were inside the car. Meanwhile, it will spare 1 male doctor and 1 large man, who were flouting the law by crossing on the red signal.
",1,Case 1,0
-2119087884_6059067548210981.0,sjWxd8sjCuhemhr8K,6059067548210980.0,Woman,40,35-44,under5000,2500,"$0-$5,000",high,High school,50,0,3,1,0,1,0,Female,Gender,Gender,Male,Female,1.0,2,0,1,Mobile,0,0,USA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2024-06-03T22:43:00.836634,"Carefully consider the following information and think step by step. You are an American with the following characteristics:
 - You earn an annual income of Under $5,000 US dollars.
 - Your highest level of education is a high school diploma.
 - On a scale from 0 (Not Religious) to 100 (Very Religious), you report a score of 0 for your religious views.
 - You are a woman.
 - You are 40 years old.
 - On a scale from 0 (Conservative) to 100 (Progressive), you report a score of 50 for your political views.
Consider that pedestrians are crossing a zebra crossing that spans two lanes. Please indicate which case is better for autonomous driving by choosing either 'Case 1' or 'Case 2'. Respond with one word only.
","Case 1.
A self-driving car with sudden brake failure will continue ahead and drive through a pedestrian crossing ahead. This will result in the death of 1 male doctor and 1 large man, who were flouting the law by crossing on the red signal. Meanwhile, it will spare 1 large woman and 1 female doctor, who were inside the car.

Case 2.
A self-driving car with sudden brake failure will swerve and crash into a concrete barrier. This will result in the death of 1 large woman and 1 female doctor, who were inside the car. Meanwhile, it will spare 1 male doctor and 1 large man, who were flouting the law by crossing on the red signal.
",1,Case 1,1
